village,latitude,longitude
Vedikaranur Kattuvalavu,11.8935622,77.7162414
Kaveripuram,11.9023113,77.7161881
Sathyanagar,11.911423,77.7115396
Sethukuzhi,11.88786,77.79134
Pannavadi,11.87481,77.76689
Mamarathur,11.91798,77.71612
Kottaiyur,11.91637,77.73797
Neethipuram,11.8224425,77.654249
Peria thanda,11.837097,77.6626411
Naickenthanda,11.8396591,77.6597263
Chinnathanda,11.851642,77.6697594
Perumalkoilnatham,11.867578,77.680076
Oornatham,11.864871,77.6737648
Malaiyalatheru,11.9005989,77.6883838
Nayampadi,11.8911391,77.6937838
Kathiripatti,11.8961132,77.6951612
Korapallam,11.9096995,77.6922898
Govindapady,11.9197628,77.6950234
Chettipatti,11.9324448,77.6949871
Karaikadu,11.93278,77.6854277
CS puram,11.85578,77.6709
Panukumadugu Chenchugudem,15.8851205,79.0649573
Gaddamakulapalli,15.2744998,78.1440323
Raghavarajupuram,15.2493771,78.1429359
Thangayur,11.5249482,77.889714
Malaiyanur,11.5354661,77.8512584
Kavadikaranoor,11.55572,77.87738
Palapatty,11.5554261,77.920325
Erumaipatty,11.5600376,77.9165931
Moori valavu,11.5706645,77.8856258
Reddipatty,11.57347,77.87859
Dhanamoorthiyur,11.5820692,77.8628023
Veerappampalayam,11.57757,77.86189
Kurumbapatty,11.58543,77.8707
Mattampatty,11.5747325,77.924385
Kollappatty,11.5815978,77.936755
Katchupalli,11.5954089,77.9184906
Vadugappatty,11.59508,77.95352
Kovalan kadu,11.5894,77.92681
Karattur,11.57722,77.94628
Alagappampalayam,11.58641,77.95234
K Pallipatty,11.6023948,77.9348111
Elavampalayam,11.60503,77.93818
Devanoor,11.59888,77.9106
Kollapalayam,11.6086034,77.9048948
Sadayampalayam,11.617525,77.9019325
Rayanampatty,11.61605,77.91049
Nachanur,11.61591,77.88955
Kuttipaiyanvalavu,11.62218,77.89837
Koranampatty,11.61421,77.89649
Kombai Kadu,11.61062,77.92056
Chinnamuniyan Valavu,11.5968233,77.8793069
Sanarapatty,11.59579,77.88673
Maniyakaran valavu,11.59566,77.89517
Konangiyur,11.6192131,77.9500467
V.Mettupalayam,11.6286293,77.9394033
Chinnappampatty,11.6453052,77.9420662
Puthukudiyanoor,11.62688,77.93495
Karattur,11.63955,77.944
Akkaraipatty,11.63677,77.9395
Kanniyampatty,11.62926,77.91618
Ellanur,11.64607,77.92749
Muniyampatty,11.65876,77.93472
Samudram,11.6539819,77.9076904
Mayilandivalavu,11.6488887,77.9075036
Arisipalayam,11.6462253,77.9061853
Munshief Valavu,11.6427998,77.9048775
Pudupalayam,11.6416139,77.8999051
Sadachipalayam,11.6469598,77.8984964
Karattu KV,11.652938,77.8986496
Chithirapalayam,11.6594881,77.8952069
Muthiyampatty,11.6486801,77.8908713
Thirumalur,11.6526134,77.876655
Thoppa valavu,11.6603959,77.8786544
Manickampatty,11.6669587,77.8798973
Maniyakaranvalavu,11.64382,77.90064
Karadikonda,15.1691451,77.6846982
Gosanapalli,15.3481893,77.8650383
Chintalapeta,15.3439446,77.8615639
Kocheruvu,15.3239362,77.8637389
Dombara Siddapura,14.8564905,76.7017686
Appayyanahalli Thanda,14.8546031,76.6848063
Thallacheedikada,17.669509,82.4124489
Kedikaval,11.4959856,77.9513585
Edayapatty,11.4966473,77.9167144
Vaikundham H street,11.49426,77.9178
Kozhinjikattur,11.5139908,77.9092131
Vaikundham Sandaipettai,11.5200513,77.9400677
Kanakachipalayam,11.5323496,77.9345068
Vaikundham agraharam,11.52268,77.93252
Ammankoil kadu,11.54108,77.9571
Gundalapatty,11.5375806,77.9272852
Vellayampalayam vadakku theru,11.5428031,77.9283959
Athikarampalayam,11.5515945,77.986553
Shanmugapuram,11.5500204,77.9835287
Gudalur pudu valavu,11.543629,77.992095
Ulagappanur,11.55071,77.98841
Kilakku palayam,11.53658,78.01713
Ariyampalayam,11.5301277,78.0209217
Andipalayam,11.54247,77.98668
Soriyampatti,11.5581112,77.9957263
Mottandipalayam,11.5227083,77.9715487
Naduvaneri mettukadu,11.57528,78.0015
Alankakattur,11.5723776,78.008655
T P Mettu kadu,11.5699182,78.0042883
N. Vembadithalam,11.57176,78.00823
Kottaipudur,11.56791,78.00625
Sandaipettai,11.5581858,77.9892982
Netaiyanur,11.5610369,77.9711633
Erikkadu,11.5615949,77.934046
Kannantheri,11.5695082,77.9278883
Karayan kadu,11.58315,77.96192
A. Pudur,11.576432,77.9570133
Naduvaneri pudur,11.5891604,78.0066081
Naduvaneri kattur,11.58602,77.99862
Ravathanur,11.59025,77.96857
Poosariyur,11.58961,77.98764
Kalinganur,11.6012463,77.9928787
Ayyanur,11.59708,77.98432
Poochi reddiyur,11.60797,77.99223
Chinnamariammankoil,11.60327,77.98942
Thadikkaranur,11.5969197,77.9716676
Pandarathankadu,11.6065248,77.9774719
Mottur,11.604909,77.9625525
Egapuram,11.6111156,77.9593313
Pandithakaranur,11.61579,77.96695
Kaliya Goundanur,11.61295,77.97083
Nandanamarella,15.4794528,79.5105095
Devanganagar,15.4226155,79.493631
Takaripalem,15.4190821,79.4960589
Virat Nagar,15.0825843,79.4126953
B Vaddipalem,14.6215114,79.3081721
Tholijapuram,14.6219584,79.3192106
Kotta Munginapalli,18.112442,83.4728947
Munginapalle,18.1161594,83.477053
Kondapalem,18.1082925,83.5394607
Challavanithota,18.1019154,83.5253007
Molakam,18.0901317,83.5133488
Cheripolam,18.085575,83.5029334
Velpurai,18.2092106,83.6248087
Yatapeta,18.0158718,83.4768745
Manyamkallalu,18.0087297,83.4718027
,18.0216078,83.4401958
Yathapeta,18.051686,83.3821972
Sri Ram Nagar,17.9267553,83.4400601
Moolakaddu,17.9165911,83.4484015
Moolakaddu,17.9190806,83.4505843
Tarluvada,17.9055782,83.329021
Neelakundilu,17.8779261,83.3038975
Hill Front O2 Valley,17.8139599,83.2943107
Gollalapeta,18.2361241,83.3632886
Hosuru,14.8189109,76.845637
Banakal,13.135768,75.5515528
Krishnampalle,14.9817728,79.254888
Krishnampalle BC Colony,14.9771375,79.2501967
Kilaripeta,18.3244704,83.4368682
Mallunayudupeta,18.2877318,83.3912504
Ellaikuttaiyur,11.7713101,77.9231571
Palakaranur,11.7781496,77.9018775
Thaneerkuttapatti,11.783522,77.9288108
Madhanaikenpatti,11.7800425,77.9387475
Kannakupatti,11.7818641,77.9161737
Chinthamaniyur,11.7781374,78.012408
Periyasathapadi,11.78677,77.96941
Kamaneri,11.78823,77.98707
Koliyur,11.7677911,77.9686223
Olaipatti,11.7674727,77.9929483
Valathasampatti,11.7741,77.988475
Chinna Aranganur,11.7985386,78.0010555
Aranganur,11.7986692,78.0031724
Chinnasathapadi,11.7931639,77.9758652
Semmanur,11.8057071,77.9949481
Bommiampatti,11.8123832,77.9957869
Gollobinaikanur,11.8187793,78.0022771
Amarathanur,11.81642,77.937
Sevalanur,11.8300828,77.9104387
Chithikullanur,11.82803,77.9312894
M Kalipatti,11.826892,77.9329554
Mallikuntham,11.8716229,77.9224798
Thethigiripatti,11.8715,77.96566
Katcharayanur,11.871389,77.9530925
Thiparathampatti,11.884171,77.9330637
Venganur,11.881698,77.9264993
Karumbusaliyur,11.8948789,77.9538954
Kaligoundanur,11.884588,77.9686335
Vellar,11.8939497,77.9697133
Kovil vellar,11.8977239,77.9803969
Erumaipatti,11.9186397,78.0117325
Valliyur kottai,11.918415,78.023364
Vellappampatti,11.9276458,78.0334274
Upparapatti,11.933015,78.0372008
Bukkampatti,11.837201,77.9737644
Kukkalpatti,11.817833,77.923799
Pottaneri,11.8260589,77.9053113
Moorthipatti,11.7998181,77.9274108
Kuttapatti,11.8054734,77.915169
Kattuthanavur,11.814354,77.8867681
Vowal thoppur,11.8164619,77.89631
Kullamudaiyanur,11.8240251,77.8899813
Viruthasampatti,11.8156309,77.8714757
Uthandivalavu,11.8100089,77.8790172
Mallapanur,11.7945443,77.888409
Kanakkanur,11.7989378,77.8971202
Kaliyur,11.7990939,77.8757875
Palankottai,11.8061393,77.8851615
Andigoundanur,11.865839,77.9140094
Koonandiyur,11.89797,77.88185
Keeraikaranur,11.880297,77.8646438
Jadyada,18.7288722,84.3381162
Savararampuram,18.7219031,84.2757511
Savara Lingupuram,18.7239379,84.2971672
Chinnaguruvuru,18.7304656,84.2982046
Ganiyapeta,18.7141613,84.3013404
Mukundapuram,18.7083327,84.2994265
Mogilipadu,18.7158135,84.3062611
Savara Badagam,18.7189129,84.3171914
Jammipeta,18.6912086,84.260462
Mamidipalle,18.6888699,84.2688378
Radhajana Boddapadu,18.6835358,84.2632513
Nilapuram,18.6834341,84.2539855
Dabbaguddi,18.6469694,84.1962432
Chinnabheempuram,18.6443643,84.1811605
Pathamuttom,9.5003469,76.5519065
Narayanapura,14.9941003,76.6615677
Thalamanchipatnam H.W,14.9421253,78.3136661
Bhimagundam,14.9658879,78.3722194
Srinagaram,14.7463527,78.7213859
M.Kotthapalli,14.7489417,78.7132882
,14.7579684,78.7338782
Devagiri,15.0097746,76.6268277
Gajapuram,16.3975757,79.5602407
Mallikarjuna Chenchuguda,16.3912582,79.5569321
Obulapuram,14.0860632,77.5682941
Pedda Kammavaripalli,14.1713487,77.808409
Devaragudem,15.4745835,77.1509255
Sunnapugutta Thanda,14.100018,78.1535029
Hanumangudda,15.0224945,76.6792542
Kannigapuram,12.9346491,79.2419233
A Gonehal,15.5010108,77.2328791
Gandlaveedi,14.7109987,79.0207614
Vanampula,14.7091104,79.02355
Vampallecheruvu,14.7187131,78.9748825
Guddivirayyasatram,14.7182398,78.8152835
Viparapuram,14.7037685,78.8471468
Bhojarajupuram,18.4018032,83.3730774
Meesala Chinnayya Peta,18.495192,83.4944687
Sri Ram Nagar,15.4873289,77.0341522
Cheediga,16.9636473,82.2129751
Penumudi,16.970501,82.2272063
Nagamalli Thota,16.9855648,82.237668
Turangi,16.9364219,82.2278304
Yetimoga,16.938062,82.2481742
Devagirihalli,15.0171217,76.6165763
Idudi,18.8622523,83.8519966
Budura,18.8768027,83.8517724
Radhakrishnapur,18.8878334,83.8523359
Batava,18.8960194,83.8541619
Goribandha,18.9014495,83.8633927
Kitangi,18.9149675,83.8511329
Gouri,18.9353437,83.8299432
,18.9387212,83.8445243
Lalgudipeta,18.9448476,83.8411873
Purutiguda,18.9509356,83.8261826
Puritiguda,18.9535951,83.8293412
Khandava,18.9690024,83.8253213
New sara,18.9833036,83.8245412
Tankhva guda,18.9844545,83.8257488
Sara,18.9889933,83.8138721
Badigan,19.0031001,83.8000547
Sauragurha,19.0102869,83.8074804
Palasingi,19.0223052,83.7983316
Kantrajodi,18.8523399,83.8910492
Kidigan,18.8340945,83.8930971
Nilapur,18.8285351,83.9194447
Jagannadhapuram,18.8194746,83.9115813
Khanduru,18.8288271,83.9315402
Kharada,18.8216398,83.965352
Dhanasara,18.8233584,83.9581295
,18.812652,84.0389797
Chinakinga,18.797727,84.0525811
Kanyapeta,18.8012263,84.050147
Bama Kinga,18.7936563,84.0585485
Stuvartupeta,18.7839948,84.0588662
Gobindpur,18.788577,84.0587934
Gollapeta,18.4219922,83.5786224
Turakapeta,18.3886299,83.916341
Kanchu Bhumayya Peta,18.3714427,83.9362287
Athoor,8.6217308,78.0699679
Perungulam,8.6411185,77.9976297
Pakkom,11.8017879,76.1032386
Quilashapur,17.7946792,79.2279631
Fatheshapur,17.7571019,79.2219832
Pariyaram,11.6513075,76.1028275
M.CHETTIPATTI OMALUR,11.7300888,78.0066916
Nimanahalli Thanda,17.9150427,77.3640275
Koovakandam,9.8363482,76.8567436
Thangellapuram,13.7093382,79.8393812
Angambakkam,12.7729032,79.8373305
,19.098884,78.3687783
Salikeri,13.4353092,74.7263042
Ladwanti Wadi,17.7124378,76.7544068
Laman Tanda,17.7821108,76.802432
Kumanthapuram,9.1078809,77.3544949
Tumati Thanda,15.1041639,76.7845738
Narasimhapura,15.0525064,76.5991956
Kadekal Tanda,14.5956352,76.0181574
Channapura,14.594477,76.0389084
Honnapura,14.619225,76.0356741
Guladahalli,14.6215774,76.0177697
Hosahalli,14.5856463,75.9782076
Chaudapura,14.5756284,75.969646
Kalenayakana Tanda,14.5560027,75.9946931
Balenahalli,14.6822702,75.9739463
Hanumanahalli,14.5795722,76.086323
Pothalakatte,14.5378448,76.0023263
,11.6322806,79.1057487
Niraimathi,11.7159163,79.0114959
Virugavoor,11.6874912,79.0477254
Vadapoondi,11.6543627,79.0998917
Neelamangalam,11.722072,79.0029444
Kurur,11.7042057,79.0295925
Mudiyanur,11.6999435,79.0359976
Nagappa Camp,15.2350768,76.4426994
Jambunathanahalli,15.2567368,76.3764703
Sankalapura,15.2627091,76.4161026
Chittavadigi,15.2803144,76.3746035
Alamarashikeri,14.8430435,75.9186706
Minahalli Tanda,14.8462042,75.9304906
Venkatapura Camp,15.3258708,76.507456
Aladahalli,15.1311918,76.8786281
Guggarahatti,15.122154,76.9102889
Batri,15.1697379,76.8947613
,15.2108057,77.019487
Charakunte,15.0874451,76.942234
Bevinahalli,15.1429,76.9915652
Hosa Moka,15.235478,77.0502198
Lakshminagara,15.2263967,76.9084275
,15.2963659,76.4824498
Giriyapura Tanda,14.7103466,75.8555132
,15.3131329,76.3670263
Rangapura,14.6747889,75.9513655
Rangapura camp,14.6726956,75.9652653
Lingapura,15.294855,76.3264632
Bevinala,15.451126,76.5013486
Vaddarahatti,15.4451901,76.51057
Maruti Nagara,15.3944107,76.5960271
Viprasayi Nagar,15.4046273,76.5411365
Koramma Camp,15.3791603,76.507287
Chingoli,9.248475,76.4519015
Hosuru Javuku,15.3311349,76.6671547
Oruvayi,15.3496708,76.7275956
Pattanaserugu,15.331673,76.7246532
Karikeri,15.3625462,76.7764735
Ujjalapeta,15.3509072,76.8422091
Kannur,12.9829768,79.840134
Hirejayaganuru,15.3526867,76.6720685
Gerasamudra,15.3508709,76.6490471
Vennimala,9.568587,76.6019154
Theodical,9.389284,76.7318412
Kongaravaripalli,13.7582842,79.1560589
Pulibonu Palli,13.7756675,79.143351
Madigapalle,13.6937929,79.1413151
Buchipallevaripalle,13.6965328,79.1419029
Gollapalle,13.740098,79.1013928
Thogatapalle,13.736709,79.0984412
Kkakularamavandlapalle,13.7437565,79.1152501
Yeguvarajulapalle,13.7417916,79.1228041
Jambugutta Madigapalle Ui,13.7489136,79.1053927
Gadavaripalle,13.7496441,79.1093347
Kammapalle,13.7545028,79.1133223
Bandameedha Kammapalle,13.7619985,79.1131719
Bejjipalle,13.7673959,79.1195733
Mukkaramalapalle,13.7901544,79.0674139
Marrimakulapalle,13.7930894,79.066928
Edigapalle,13.7988623,79.0583343
Gajjalavandlapalle,13.8084754,79.0578343
Burgala,13.8388607,79.0349236
Ayyalavandlapalle,13.9453377,78.9996807
Mudumpadu,13.9296671,79.0055176
Kuravapalle,13.9367438,78.9944782
Thorurupalle,13.9422951,78.9968665
Pedda Palle,13.9373481,79.0041106
Kammapalle,13.8658525,79.0160279
Chattevaripalem,13.6559779,79.1195539
Thadiginjanipalle,13.8317969,79.1025651
Muthalipalayam,11.0758749,77.0991976
Chintha Kuppam,12.8712256,78.4834538
Marlapadu,17.3422137,82.4973967
Gavaraiah Koneru,17.3366474,82.5030936
Yerra Koneru,17.3232619,82.4790418
Telikipenta,18.5543406,83.9731094
Vechalam,17.8997178,82.973889
Pedda Nandipalli Agraharam,17.9541733,82.999539
Chinna Nandi Palli,17.9646958,82.9962827
Ebulkumarvidhi,17.8757741,82.271372
Chapegadda,17.8707286,82.2579198
Gollagondi,17.8709298,82.2530265
Masanagilli,17.8617837,82.2561654
Cheepurupalli,17.8809453,82.1891872
Parvaraipakulu,17.8884903,82.16014
Thamarapulova,17.8958447,82.2088208
,17.9155306,82.1677671
Jamparalova Galikonda,17.9405834,82.1519045
Nallamokka,17.9656839,82.2089643
Jammalamamidi,17.9632344,82.2139714
Madduru,17.9702808,82.2107352
Yenugubayalu,17.9826009,82.1141076
Darapuram,18.0069539,82.130065
Chinna Darapuram,18.004959,82.1256136
Dabbagedda,18.0112982,82.1139858
Varthadapadu,18.007323,82.1125181
Valakuzhy,9.405271,76.6963397
Thelliyoor,9.3954031,76.687754
Kakorlatota,15.1217203,76.917429
,15.0997927,76.8505239
Andralu,15.1234396,76.9323313
Gonala,15.1296487,76.9489717
Chittampahad,16.8893033,78.9379336
Jodi Srirangapura,13.8120248,76.3067964
Hosa Madapura,15.2375768,76.6964579
Vidyanagara,15.17144,76.6317576
Thonnakkal,8.6361274,76.8463693
NELLIKKAT,12.3242697,75.0970553
Arumbakkam,13.2029964,79.8571214
Thirupakkam,13.2097522,79.8351001
Sendrayanpalayam,13.2156888,79.8260767
Gopalapura,15.3297587,76.9148862
,15.2303771,76.9479418
Shankar Singh Camp,15.4014674,76.6621309
Gangavati,15.5261576,76.7824387
Laxmidevi thota,18.0938255,83.5100289
Banjarahatti,15.5988686,76.8596245
,15.4731935,76.606176
Pragati Nagara,15.4811774,76.5794085
Nidamanuru,16.5087637,80.7258557
Gollanaganahalli,15.2124311,77.0835221
Hale Erragudi,15.2661195,77.0595753
Bairappakottalu,12.7212083,78.3381597
Parandode,8.6214744,77.0832981
Ariyanapalli,12.7016494,78.203273
Thalipalli,12.6926121,78.1983712
Undiganatham,12.7101271,78.2040718
Krishanadasannapalli,12.7391019,78.2967001
Gangapuram,12.7401479,78.3116466
Krishnarajapuram,12.7080911,78.2484323
Srinivasapuram,12.7090953,78.2420424
Sigaramaganapalli,12.7165196,78.210282
Doddaganama,12.7164866,78.2023274
Kambalanayanikottur,12.7260017,78.2136031
Konganepalli,12.7371986,78.2070894
Sappanikunta,12.6577863,78.4228485
Yerraguttachenu,12.6710495,78.4184273
Mallangunta Chenu,12.630634,78.4576281
Viranagapuram,12.6845421,78.3464966
,12.6326883,78.3217868
Ayyappankuzhi,8.6050407,77.0508089
Kizhunna,11.8340891,75.4123647
Jinnapura Thanda,15.4855796,76.2590432
Bommasagara,15.4861741,76.3132721
Thambigani Palli,12.7384931,78.350618
Kumarapuram,13.5534995,78.490872
,13.0282472,77.6849672
Kondapur,18.5074964,78.708869
Pallepalem,14.4415616,80.166574
Gadagamma,18.6601197,83.606838
Venkatraopet,18.5014445,78.7161398
Devinagara,15.5035693,76.8816429
Kanagarthi,18.4813902,78.7582129
Sirigeri Cross,15.4164753,76.902253
Lakshmi Camp,15.6739592,76.7497051
,14.8105898,76.7978829
Bandamamidi,17.438157,81.7855665
Nadavidhi,17.4350667,81.7937337
Chinna Gummuluru,17.4611607,82.7261488
Somasandra,13.6871765,76.3736117
Venugopalapuram,13.1211949,79.286234
Revalla Kothuru,17.4519824,82.651998
D Kothuru,17.4077882,82.6201934
Gandi,17.4113397,82.5351435
S K Rajanagaram,17.427148,82.5566976
Srirampuram,17.4893083,82.6448677
,17.5007202,82.6405033
krishnambhotla Agraharam,17.5389823,82.6477673
Bhimireddipalem,17.5709679,82.6267921
Surlavanipalem,17.5741922,82.6135644
Kannurupalem,17.571519,82.6132391
Kalyana Kuppam,13.3075618,79.6385905
S N Ramapuram,13.3023337,79.6438229
Mittakandriga,13.2860788,79.6506586
,13.2701884,79.7075485
Mitturu,13.2661815,79.7071558
Nallattur,13.2752564,79.651634
Narasimhulu Nayudu Kandriga,13.2731024,79.6714367
Chivvada,13.2768538,79.6763414
Diguva Mahaveerapuram,13.2524276,79.6945917
Arumbakkam,13.2396636,79.6987153
Jyothi nagar,13.2354105,79.6979345
Danduraja Kandigai,13.2291849,79.6979327
Nehrunagaram,13.225384,79.7008369
Bangalatottam,13.2154904,79.7049823
Kannikapuram Y C,13.3668996,79.6691313
Ramapuram,13.2845454,79.537985
Venkanna Kandriga,13.2769925,79.534997
Torur R,13.4633289,79.5645006
Paidipalle,13.4665817,79.5666226
Edugatlu,13.2750875,79.5399618
Gandhinagaram,17.5559523,82.5294327
Parvathipuram,17.5618712,82.5688212
Bethapudi,18.001538,82.9866183
Nediyam,13.3293891,79.4950328
Rangaiahpalli,13.3355316,79.4669188
Kolathur,13.3340067,79.4829306
Edikkapettai,13.3343049,79.4752061
Guragandi,17.879564,82.3126616
Nuthibanda,17.8692436,82.3023995
Bharath Nagar,11.8266202,79.4256431
Keremundrahatti,14.4149121,76.631602
Haligondana halli,14.3486643,76.8156391
Gaudarahatti,14.3704702,76.7754114
Visakha Valley Road,17.7404684,83.2781499
Huralikatte,14.2501997,76.8710375
Ajjanahalli,14.4640668,76.750896
Marayyanahatti,14.4350439,76.6525125
Gopavaram,17.7326744,82.5061089
Polaram,17.7021785,82.4499938
Chandrayyapalem,17.6974819,82.4621569
Belavina Maradahatti,14.6511831,76.7236072
Sanipaya,14.1084679,78.9496636
Papagni Nagar,14.5752449,78.6794007
Chakalipalem,16.5168248,81.8704292
Hosahatti,14.4084435,76.3679087
Daminedu,13.6144803,79.4637251
Panneru Kalva,13.6131466,79.4795632
Annasamipalle,13.6083831,79.4818332
Kotramangalam,13.6083076,79.4746169
Ramanujapalle,13.6039557,79.3942431
C Gollapalli ( Gollapalle ),13.5929587,79.3821042
Peruru,13.607737,79.376818
Korlagunta,13.6455158,79.4270379
Karanam Mittoor,13.6409106,79.4518483
Thimminaudupalem,13.6515457,79.452781
Annaswamipalle,13.6544836,79.4930553
Tarakarama Nagar,13.6831641,79.5002288
Akkanuru,14.4793066,76.3950741
Halehalli,14.5212004,76.464884
Chimala Marri,15.5754562,79.8958624
Mekavaripalli,14.8373432,78.9977376
Eguva Ramapuram,15.1499586,78.9046738
Kanumalapalli,14.4335454,78.9206121
Venkatapuram,15.7542798,80.0148238
Pendereddipalli,13.9888752,79.7365518
Nunepalli,15.4551904,78.4793129
Mucchukunte,14.3003055,76.5264594
Kenche Viranahalli,14.2671698,76.6934216
Nandanahalli,14.2851523,76.5934288
Borappanahatti,14.3479887,76.6289735
,14.3086173,76.5876836
Pollopalli,14.2246602,79.3369523
Devamachupalli,14.2033868,79.3300224
Nagavaram,14.040963,79.3608456
Pallipadu,14.4734053,80.0176555
Satyanarayana Puram,14.4669198,79.9990111
Dargamitta,14.4390881,79.9667324
Vaddipalem,14.421233,80.0084517
Koreavandlapalli,13.975425,77.8563712
Pelubande,14.0464952,77.0093837
Devagiri Cross,14.9701405,76.9749816
Lal Bahadur Nagar,14.9000792,76.9842191
Benchikottala,15.031994,76.9660105
Kanekal Cross,14.7941965,77.0095974
Gubanapalli,14.5877684,77.0939732
,14.251016,76.8756133
Chauluru Kavalu,14.2470593,76.8457603
Mundiguma,18.2695857,82.3338684
Gorasethu,18.2799562,82.3369058
Jamuguda,18.2897554,82.3492545
Kodigandhi,18.3428834,82.3456982
Sairapally,18.0707221,82.3411453
sarkubandha,18.0679223,82.234903
RSC 16,18.0806971,82.0983893
Mallikarjunapalli,14.596572,77.0886869
Mangamma Camp,15.0974787,76.9396858
Dasarahalli,14.481057,76.9114423
B . Kothuru,17.6306722,82.4118457
Pogachetlapalem,17.6419994,82.4739557
Pottipalem,17.6089316,82.5327962
Mamidipalle,18.4993827,78.7546505
Thimmapur,18.5772945,78.800039
Bavusaipeta,18.5133473,78.7246472
Ramannapalle,18.5196401,78.7126927
Vattimalla,18.5372148,78.6729079
Gollapally,18.5417783,78.6621822
Nimmapalli,18.5186924,78.6634758
Eglaspur,18.4892087,78.6588914
Sivangalapalle,18.4659372,78.6879319
Bandapalli,18.5275432,78.7345308
Jagjivanram Kaloni,14.2473297,76.8626046
Horaghatta,14.2144461,76.9335544
Oddarahatti,14.0745182,77.2238499
Asvattarayanaroppam,14.0280486,77.2697975
,14.0914441,77.1497458
Balammanahalli,14.0846437,77.2405976
Binnidi,19.0358289,83.5769711
Gadivankadhara,19.0112886,83.574171
