village,latitude,longitude
Doddagattinagabbe,13.0334896,77.7870185
Dodda Dunnasandra,12.9772668,77.8161248
Konadasapura,13.0441926,77.7566409
Belthur,13.0056657,77.756275
Koralur,12.9973225,77.7844457
Yadagondanahalli,12.949376,77.8107743
Pujena Agrahara,13.0326661,77.7936337
Muthkuru,12.956005,77.807105
Devanagondi,12.9749709,77.8397207
Samethanahalli,12.979363,77.7907328
Bodana Hosahalli,12.978421,77.8019552
Naganayakana Kote,12.9660423,77.794209
Goravigere,13.0420207,77.7699446
Mallasandra,13.0081486,77.7837101
Matta Mallasandra,12.9483523,77.8336911
Thirumalashettihalli,12.9848412,77.7838449
Huskuru,13.0616259,77.7629065
Chikka Gattiganabbe,13.0411824,77.7946574
Heggondahalli,12.9055432,77.7471953
Mayasandra,12.7512427,77.7465099
Hompalaghatta,12.6948991,77.6998652
Are Halli,12.7638016,77.766341
Telagarahalli,12.6920103,77.6909817
Shettihalli,12.7528354,77.7305926
Gowrenahalli,12.7210223,77.6797164
Indlabele,12.7909618,77.7777758
Manchanahalli,12.7662516,77.752579
Guddanahalli,12.6899567,77.725314
Udayapura,12.8206533,77.5127735
Somanahalli,12.7724626,77.504685
Kaggalipura,12.8016986,77.5082445
Kaggalahalli,12.7283892,77.4861026
Thigalara Hosalli,12.4981748,77.4280559
Hulibele,12.4823787,77.4193226
Marale,12.4511407,77.3997994
Mahimanahalli,12.4193122,77.3963672
Chikkagowdanadoddi,12.4298317,77.4078256
Alahalli,12.4007428,77.3888141
Heligehalli,12.3693064,77.4090455
Haroshivanahalli,12.3562901,77.4205457
Maralebekuppe,12.4369981,77.4117674
Uyyamballi,12.3878329,77.3982126
Jadalatimmanahalli,13.4056915,77.7199873
Bandahalli,13.4083841,77.703379
Kandavara,13.4160652,77.7205452
Arasanahalli,13.3935223,77.713035
Kuppahalli,13.3839826,77.710739
Devishettihalli,13.3727089,77.718055
Sultanapete,13.3830631,77.6851432
Tirnahalli,13.4016828,77.7091297
Yaluvahalli,13.3693666,77.7221749
Sulibele,13.1843135,77.8000225
Kammasandra,13.1499855,77.782041
Gangavara Chaudappanahalli,13.1523257,77.7648319
Hasigala,13.1345227,77.7756037
Lakkondahalli,13.1080057,77.7762788
Alappanahalli,13.1016338,77.7761186
Mandur,13.0816555,77.7370228
Kumbalahalli,13.0924523,77.7929664
Upparahalli,13.0894702,77.781011
Southe Gowdanahalli,13.2314551,77.7311552
Channahalli,13.2126844,77.7493845
Nalluru,13.1912308,77.7634608
Budihala,13.2287908,77.7428185
Somattanahalli,13.1696824,77.7691567
Attibele,13.16944,77.7947246
Yanagunte,13.1564639,77.791978
Pujaripalya,13.1910316,76.470278
Narasikatte,13.1939773,76.4681108
Kuppalli,13.5981399,75.3161341
Hirekodige,13.5894593,75.3174068
Basavankeri,14.435588,74.4945881
Bhandargadde,14.5680295,74.5496945
Holebail,14.5710275,74.5571359
Harige,13.9111783,75.6017525
Matturu,13.8754414,75.5649526
Shankaraghatta,13.7336919,75.6339283
Tavaraghatta,13.7327523,75.6430427
Hosahalli,13.8794985,75.5607676
Yana,14.5786094,74.5598169
Madure,13.202471,77.4579948
Gartikere,13.8862397,75.2361592
Hunchadakatte,13.874547,75.234487
Humcha,13.8623557,75.2073232
Heddaripura,13.9338737,75.2684347
Mugudti,13.9545012,75.2727208
Hadigallu,13.8301698,75.2339636
Sakrebailu,13.8360489,75.5118018
Gajanuru,13.8538156,75.54173
Chinnasandra,13.3583879,78.0354983
Sulugodu,13.6708097,75.2671068
Jittekoppa,13.712125,75.2007733
Bobbi,13.7071766,75.2194709
Kallahalla,13.704688,75.2539615
Sankadahole,13.7153615,75.2286698
Sarala,13.7350807,75.224602
Nonaburu,13.8008136,75.1856874
Aralasurali,13.8098989,75.1629434
Googal,16.4693278,77.1442219
Mandagadde,13.742552,75.4558942
Kukke,13.7523964,75.3076538
Kaimara,13.3705193,75.7460992
Attigundi,13.4293007,75.7420494
Hebbalu,14.3786516,76.0973177
Bannadka,13.100783,74.9974782
Belvai,13.1281264,74.9961914
Alangar,13.0833117,74.9960022
Kesaragadde,13.1182985,74.994977
Mururu,13.2699323,74.9831538
Nellikatte,13.2914165,74.9835615
Ajekara,13.3217888,75.0000195
Varanga,13.395931,75.003662
Mudradi,13.4205152,74.9924379
Muniyal,13.3616668,75.0102763
Donigal,12.9183187,75.7543442
Kavaledurga,13.7177176,75.1269652
Bhandigadi,13.5587155,75.2700807
Halmatthuru,13.5772385,75.2399589
Nandavara,12.8659143,75.0388457
Balavalli,14.5239402,74.7254483
Koteshwara,13.5886831,74.6973331
Kota,13.5235898,74.7049501
Kumbhashi,13.5626824,74.6986799
Bijadi,13.5773932,74.6927643
Hemmadi,13.6774105,74.6967307
Trasi,13.6899769,74.6520586
Linganamakki,14.1731954,74.8292508
Kutvadi,13.3158342,74.7290894
Bailuru,13.3167157,74.7473067
Kidiyuru,13.3371158,74.7209991
Hosakannambadi,12.4595816,76.5751134
Padmannur,13.0587397,74.8320821
Hejamady,13.1091716,74.778277
Pakshikere,13.0458831,74.8219981
Kalmanje,13.3035443,74.7768318
Ramanala,15.2128872,75.0205674
Ugginakeri,15.2512266,75.0356736
Kadanakoppa,15.2646431,75.0460591
Anchatageri,15.3091821,75.0954096
Madaki Honnalli,15.1806661,74.9888449
Kamadhenu,15.2285381,75.0416818
Harogeri,15.2195088,75.0315966
Yammatti,15.2931873,74.9911505
Gambhyapura,15.3084628,74.9912792
,15.263236,74.9671115
Jammihal,15.3219149,74.9973303
Hulaginakatti,15.1958249,74.9643509
Hullambi,15.2350183,74.9616708
Tumarikoppa,15.2104793,74.9609939
Vamanjoor,12.9169819,74.9005045
Chikka Kolachi,14.9018302,75.8660368
Kodihalli,14.8592265,75.9969514
Kanivehalli,14.8734535,76.0148166
Talakallu,14.9380419,76.0440761
Harakanalu,14.8456038,75.8454394
Hulikatti,14.814125,75.8823794
Machihalli,14.7108846,75.9227712
Madlageri,14.872631,75.9160926
Nellukudri,14.9736914,76.151077
Nilagunda,14.7342556,75.8961869
yarabalu,14.696105,75.838953
Anajigere,14.5872658,76.0849242
Baliganuru,14.8537735,76.1534708
Daggi Basapura,14.6067682,76.0573856
Jambagi Tumbigere,14.5882633,76.1139542
Kammattahalli,14.6165936,76.0428445
Kyarakatti,14.6549223,76.0065468
Muttigi,14.7660608,76.074803
Siddayyanakote,14.6379248,76.1431816
Uchchangidurga,14.5605464,76.0532867
Kalagere,14.422872,76.2327083
Belligatta,14.8029096,76.5294614
,14.8323334,76.5407656
,14.7246137,76.6150379
Bommaghatta,14.9324593,76.565532
Ammanakeri,14.8745655,76.4244386
Banavikallu,14.7651797,76.4370825
,15.0168259,76.2953808
Hampapattana,15.112874,76.2765062
Hosakere,14.9888059,76.3090532
Jogikallu,14.968396,76.4513358
Mangalapura,14.706251,76.3316228
,14.9867822,76.3246938
,15.0079122,76.2730704
,15.1193739,76.1691285
Shiradi,12.8289776,75.5308312
Udane,12.830882,75.4997471
Konasagara,14.6382541,76.7495694
Nagasamudra,14.7938535,76.7575697
,14.8532153,76.8337289
Gunji,15.5377748,74.4897216
Basapura,15.3530039,76.3997201
Hulagi,15.3086525,76.3382209
Shivapura,15.3385679,76.3480385
Keraluru,13.0603751,75.9155273
Belagodu,12.9774411,75.8764091
Lakshmipura,12.9613082,75.8990714
Kudanahalli,12.9846972,75.8667035
Lakkenahalli,13.0632586,75.9064099
Rajagira,17.7136824,77.4722025
Tadapalli,17.7420449,77.4565698
Yellamagudda,15.7559772,75.1526264
Javaranahalli,12.9724211,76.7269477
Donagapura,18.1259574,77.2188946
Janti,17.9434209,77.3075855
Sayagaon,18.0639913,77.0490713
Shiradanahalli,12.6085122,76.0994175
Kananakoppalu,12.6105444,76.142483
Kalenahalli,12.6078641,76.1605718
Garudanakoppalu,12.6173917,76.1444142
Bydrakoppalu,12.621076,76.1190727
Honnenahalli,12.5978953,76.171644
Yachanakuppe,12.6192124,76.1569906
Budanuru,12.5993821,76.1839414
Basavapatna,12.6168169,76.1212067
Upparakoppalu,12.6133703,76.0938385
Mule Hosahalli,12.6109653,76.1131677
Mallirajapattana,12.6039681,76.0837319
Ullenahalli,12.6193192,76.0419088
Siddapura,12.6127043,76.0136532
Saraguru,12.6122824,76.0378983
Vadavanahosahalli,12.6291605,76.0642247
Kurubara Abburu,12.6156893,75.9863682
Kudaluru,12.6243425,76.0739236
Bellame,12.6070683,75.9564482
Bannur,12.6063134,75.974301
Hodenuru,12.6175298,75.9649982
Bettagalale,12.6093079,75.9507061
Tannehalla,12.591594,75.8814204
Masagodu,12.5951729,75.8591044
Gonimaruru,12.5948632,75.9139415
Abburkatte,12.5902098,75.8906901
Shyanboganahalli,12.727047,76.0962642
Somanahalli,12.7155768,76.0732401
Doddamagge,12.6920038,76.0817352
Madihalli,12.7279889,76.08472
Madike Hosahalli,12.7061125,76.064612
Kabligere,12.6744565,76.0505378
Mugaluru,12.6545032,76.0869816
Baraguru,12.7005864,76.0806624
Kaniyaru,12.6997072,76.064612
Bettadahalli,12.6909854,76.0548702
Nilavagilu,12.6712894,76.0874108
Maggekavalu,12.6665006,76.0543155
Mokali,12.7324051,76.0762228
Vaddarahalli,12.8059844,76.059357
Padumanahalli,12.8585367,76.0674015
Bommenahalli,12.884667,76.0614384
Honnenahalli,12.8881132,75.9808498
Shettyhalli,12.8846451,76.0203287
Hanumantapura,12.9527219,76.0939253
Bittagaudanahalli,12.9858647,76.0935176
Ontimane,12.9235494,76.0826386
Uduvare,12.8366518,76.0791131
Shambhunathapura,12.7769811,76.046182
Marigudikoppalu,12.9682379,76.0801281
Kokkanaghatta,12.9657286,76.1007274
Pirumenahalli,12.9452783,76.1029376
Anjaneyapura,12.8753555,76.0658136
Ankanayakanahalli,12.7859165,76.0548938
Agalukote,13.2134815,77.7364019
Rayasandra,13.2197274,77.7264456
Bhattara Marenahalli,13.1665084,77.7357249
Chikka Hosahalli,13.2025341,77.7544907
Ramanahalli,13.1820919,77.7462091
Anneshvara,13.2130231,77.7141996
Reddihalli,13.1896244,77.7540187
Baichapura,13.2244517,77.7126448
Dodda Hosahalli,13.197725,77.7492132
Kaggalahalli,13.159032,77.7449217
Bettakote,13.1992334,77.7409295
Yerrappanahalli,13.2172834,77.7027166
Mallenahalli,13.185655,77.7620009
Hancharahalli,13.0929065,77.7501562
Kattugollahalli,13.0958449,77.7353505
Singahalli,13.1617626,77.7238781
Jyotipura,13.1018587,77.7502432
Handrahalli,13.120944,77.7505854
Manchappanahalli,13.1413715,77.7260747
Medahalli,13.0278454,77.7206079
Bandapura,13.0392632,77.7478367
Bommenahalli,13.0742536,77.7465943
Kattamanallur,13.0518055,77.7640608
Doddabanahalli,13.0238561,77.7469162
Bendiganahalli,13.0682966,77.7592543
Bidare Agrahara,13.0309211,77.7427748
Mutsandra,12.9372277,77.7861837
Bellikere,12.9304518,77.7969984
Anjala,16.4494161,76.8680684
Hire Naganura,16.1664963,76.6967552
Hosura Siddapura,16.3450511,76.7678184
Jerabandi,16.4276195,77.0004323
,16.2207786,77.0398766
Kuguru,12.9101668,77.8102372
Ramanayakanahalli,12.9097581,77.7555189
Neriga,12.9117656,77.7765251
Katriguppe,12.914559,77.7651761
Belaguru,13.6256771,76.290476
Mailarapura,13.625552,76.3842257
Neralakere,13.6546183,76.3954469
Galihalli,13.6165947,75.9629604
Byagadehalli,13.5854015,76.0007799
Turuvanahalli,13.5708299,76.0184496
Sigehadlu,13.5986638,76.0221403
Chikkapattanagere,13.5280182,75.9936437
Kurubagere,13.4952109,75.9985184
Tenkanahalli,12.9770402,76.459992
Honna Maranahalli,13.010192,76.4572912
Attihalli,12.9642891,76.4769435
Jamburu Amanikere,12.9908381,76.4595199
,14.6104221,75.5089722
,14.5512763,75.4062908
Chikka Budihala,14.5522373,75.4339426
,14.5643181,75.3573567
Karagi,14.5495633,75.3575205
Suttikoti,14.5396606,75.4192324
,14.6006047,75.526777
Yettinahalli,14.5130114,75.3862964
D Kalenahalli,12.889668,76.3871902
Shettihalli,12.908617,76.4262646
Alalageri,14.7270002,75.5196341
,14.9232748,75.3457849
Kalledevara,14.7666179,75.5408115
,14.8029975,75.5257961
Kuragunda,14.7873661,75.591176
Dummihala,14.6247253,75.2642275
Ghalapuji,14.6428093,75.2707961
Kabbur,14.7364554,75.338982
Kaginelli,14.6898087,75.3585479
Lingapura,14.7418943,75.4015172
Kanakapura,14.7556363,75.4047164
Honkana,14.6448424,75.200107
Kusanuru,14.6907453,75.2289644
Masanakatti,14.8681247,75.2239779
,14.681608,75.1907571
Tilavalli,14.6279984,75.230336
Uppanasi,14.7168384,75.2897672
Vasana,14.7071905,75.2317295
Kiravadi,14.6123303,75.2196786
Kanchipura,13.7247947,76.4714498
Chikkabyaladakere,13.7037821,76.5244932
Kittadal,13.7300476,76.4823932
Mayaganahalli,12.7706442,77.3353105
,12.7066401,77.2725768
,15.7440626,74.2081975
Desuru,15.7432422,74.5014086
Gavali,15.593889,74.3324089
Hemmadaga,15.5282942,74.3815707
Junjavada,15.5821183,74.6019429
Kapoli,15.6608711,74.3695522
,15.4761059,74.6253654
,15.5050091,74.6094373
Halasala,15.5225297,74.5502609
Maulangi,15.2618854,74.5958076
Kurubara Shettihalli,12.4393428,76.7132335
Rampura,12.4390892,76.6722086
Lalipalya,12.4452098,76.6718696
Kengara Koppalu,12.4361578,76.6812208
Kudalukuppe,12.4508211,76.7032772
Darasaguppe,12.4539242,76.6888576
Hiremarali,12.5191608,76.6933637
Mahadeshwarapura,12.5697671,76.6684567
Jakkanahalli,12.6549484,76.6825512
Kennalu,12.4738237,76.6747704
Haralahalli,12.482791,76.6787592
Bevina Kuppe,12.5304086,76.6807407
Anshi ,14.9925559,74.3708809
Byaradahalli,12.4473291,76.3484543
Chaukuru,12.2918663,76.1135107
Chikka Madhure,14.2214289,76.6023751
Hulikunte,14.1404561,76.7205695
,14.1111454,76.4707111
,14.0718304,76.6475049
,14.1353548,76.5262147
,17.3194391,75.9348387
Golasara,17.160808,76.1275961
,17.0535889,76.087707
Kunkuva,14.1142039,75.6256398
Doddettinahalli,14.1400713,75.5955505
Arabagatte,14.1922913,75.6319448
Basavanahalli,14.1701914,75.6306101
Ganganakote,14.1401578,75.62899
Kankanahalli,14.1456509,75.6130363
Vaderahatturu,14.1244475,75.6303097
Kankanahalli Tanda,14.1374944,75.6113089
Hosaagrahara,13.6105146,75.2576568
Basavani,13.5945391,75.2742328
Bannikere,14.0421149,75.6092139
Mussenalu,14.0655895,75.6056091
Kommanalu,14.0280842,75.5960336
Bijogatte,14.1442853,75.6411054
Suttukote,14.0488541,75.6147393
Gunaki,16.9752944,75.8009979
Kenganala,16.9747744,75.9537484
Bhosagi,17.1839316,76.2258209
,16.980236,76.3447439
,17.0265247,76.3744345
Nagavi,16.9257517,76.4255339
Hire Gaura,17.252112,76.2995556
Dargashirura,17.4794578,76.4039201
,17.3881796,76.3870038
Holeharalahalli,14.3059868,75.6320604
Hipparaga,17.6692427,76.6882116
,17.7103577,76.6351995
Jamaga,17.6719523,76.6378583
Jawalaga,17.7119407,76.6049797
,17.6606017,76.7020546
Sastapura,17.8200221,76.9184629
Kengatte,14.1054366,75.6689319
Gadekatte,14.1062378,75.6474367
Kugonahalli,14.1041827,75.6394249
,17.6445651,77.0735386
,17.7816234,77.1032226
,17.6592393,77.0922775
Nelakuda,17.6686264,77.1161921
Sindhanakera,17.7446931,77.1562923
Molakera,17.7769248,77.0762816
Pandaragera,17.7197367,77.0342991
Naganapalli,18.221209,77.5670443
Goranalli,17.8416911,77.5427564
Bannalli,17.7015452,77.2780239
Vithalapura,17.6618523,77.376825
Yakatapura,17.7829008,77.4865858
Biri,18.1202582,77.2970753
Hunaji,18.1340619,77.2592949
Konamelakunda,18.0041157,77.2889857
Talawada,18.1437804,77.1800994
,18.1021962,77.178626
Belakuni,18.1645001,77.37163
Holasamudra,18.2068399,77.2252028
Kotagyala,18.2465178,77.2260218
Talawada,18.016722,77.2564347
Kerur,18.0484352,77.3244809
Kharda,18.3684696,77.3221549
Kudli,18.1282807,77.3337948
,18.3780453,77.346977
Anadurawadi,17.9012407,77.3942795
Bhatasangavi,18.1085383,77.0776414
Kosama,18.0023595,77.3657166
Inchura,18.0639133,77.1129041
Kesarajawalaga,18.0248964,77.06449
,18.0760085,77.102893
Savaragaon,17.9528546,77.2273499
Kapalāpūra,17.932654,77.4060755
,17.9666845,77.2353973
Boragaon,18.4375456,77.3269097
,18.2034851,77.1980782
,18.2117234,77.2856064
Lingi,18.3532084,77.3550916
Khatagaon,18.2632848,77.2122601
,17.2951852,76.8370719
Batagera,17.6834573,76.7458602
Belura,17.4003522,76.8482062
Hiranagaon,17.6987313,76.96889
Ramtirtha,17.7092524,76.7396358
Bhakanal,17.7249405,76.7701253
Kanamasa,17.6462727,76.6678271
,17.7844614,76.7218088
Kinniwadi,17.7272143,76.9707071
Kodambal,17.6490487,77.2071771
,17.7415883,77.0109784
Shamatabad,17.7341209,77.2488108
Walakhindi,17.6790763,77.1529744
Kauta,17.5792863,76.7605698
Ainolli,17.4989001,77.4407706
Anavara,17.4090794,77.4170805
,17.3657614,77.3796641
Bijanalli,17.3904421,77.3096307
Gotura,17.3589893,77.1041145
Halachera,17.3487574,77.2459817
,17.4772685,76.9744347
Kallura,17.3843928,77.471633
Kudahalli,17.3724054,77.2318296
Kusrampalli,17.5638352,77.435378
Naga Idlayi,17.5470646,77.4143759
,17.5246179,77.3857599
Nagarahala,17.5364804,77.2846673
Bangaraga,17.6581814,76.5939355
,17.6973493,76.5195306
Tambakawadi,17.615609,76.682903
Saṅgōḷagi,17.5233989,76.7673001
Gullahalli,17.5305614,76.5199966
Hebali,17.5867102,76.5127326
Honalli,17.5903252,76.6008461
Tirtha,17.6214806,76.5362595
,17.7356108,76.6210408
Anabi,16.8527356,76.8984556
,17.37673,77.0490671
Ingalagi,17.0653505,76.945694
Itagi,17.2313192,76.825933
,16.8408691,76.9363962
,17.3523641,77.1031891
Kesaratagi,17.2779315,76.8492788
Rampurahalli,16.884415,77.0210309
Shankarawadi,17.1518413,76.9715065
Shellagi,17.4364166,77.0323351
Sugura,16.9224877,76.9878694
,17.1279253,77.0360995
Chikkaramapura,15.358789,76.4804812
Rangapura,15.3617358,76.4489177
,17.3356715,76.7693046
,17.6774107,76.8571266
,17.548925,76.8585122
,17.6024484,76.9928445
Sindagi,17.3458605,76.7808727
Wagdhari,17.5877689,76.798469
,17.5723011,76.8491746
Karalagi,17.6022596,76.7723901
Bilavara,16.8232105,76.6705207
Gudur,16.9914794,76.8333123
Hangaraga,16.8173064,76.5782493
Ingalagi,16.7774772,76.8456293
Kasarabhosga,16.9487843,76.6217462
Kollura,16.8816798,76.9491011
Lakhnapura,16.8477931,76.7269129
Yalagoda,16.8487184,76.6293689
Kodachi,16.8527589,76.7476023
Bhimapura,17.5505369,76.3500331
Chandrampalli,17.5291018,77.4643365
,17.2704272,76.2969317
Hatti,17.2279767,76.2240346
Hosuru,17.3669873,76.1205643
,16.8457819,76.4469861
,17.3287676,76.0769757
Shivura,17.2405913,76.1423976
Sarasamba,17.577594,76.4159324
Yakanchi,17.0906619,76.544944
,17.5927752,76.7081398
Khanapura,17.5921837,77.187228
,17.535101,77.1520428
Rikkina Alura,17.4842124,76.7424084
Dotikola,17.4807698,77.2867524
Rummanaguda,17.4707632,77.2002819
Ghattaragi,17.0937979,76.4089481
Kallura,17.1470625,76.440658
,17.0041277,77.0997151
Batagera,17.1350091,77.3016384
Benakanahalli,17.0614932,77.2179179
Bhankalaga,17.0265016,77.1608031
Jeratagi,17.0169957,76.4495999
,17.1667621,77.0159368
Kadehalli,17.0669213,76.8597427
,17.2238129,76.7268373
,17.1605489,77.0868394
Muraganura,16.9686379,76.471153
,17.12813,76.8842155
Yatanura,17.0413597,76.4526661
Sindhanamuda,17.0835263,77.2950591
,17.1601947,76.9997117
Allolli,17.1181458,77.2341984
Buragapalli,16.9028407,77.4281345
Chandapura,16.9851795,77.4051109
Chandaraki,16.8597618,77.4396515
Chikka Rajola,17.1052664,77.4057546
Dugnur,16.960959,77.3026047
Itakala,16.9146141,77.3868056
,16.9355722,77.4518646
Lingampalli,17.0887885,77.4131138
Madana,17.0221843,77.3631488
Nadepalli,17.0445154,77.4464565
,16.9818144,77.4334625
Silarakota,17.0215298,77.4764576
Bhutpur,17.0567631,77.3018561
Bidarakheda,17.0847701,77.3529029
Bijjanahalli,17.2153972,77.1902108
,17.2170758,77.2123673
Tajalapura,17.4864593,77.3333526
Imadapura,17.0991813,77.327339
Karchakhed,17.3133931,77.4218326
,17.0665241,77.4448457
,17.3113698,77.4279512
Chatnalli,16.761181,77.0018413
Gaddesuguru,16.6680117,77.1236347
Gulasaram,16.7165905,77.0950294
Harasagundagi,16.8121524,76.9115123
Maramakalla,16.7694829,77.0262511
Arashinige,16.47905,77.0031159
,16.5150664,76.6556516
Kollura,16.5047953,76.9115766
Petha Ammapura,16.532241,76.6685718
Rastapura,16.6303373,76.8534111
Vibhutihalli,16.660837,76.8573728
Chikkamavatturu,12.9010521,77.0513968
,16.5568223,76.8222609
,16.7426669,76.6938238
Dummadri,16.7976736,76.5338524
Khanapura,16.5066521,76.7837316
Hadanuru,16.7354637,76.5399485
Naganatagi,16.6688332,76.7656785
Saidapura,16.6974172,76.7857436
Timmapura,16.5310539,76.7733151
Arakera,16.7641341,77.2701967
Gajarakota,16.8966684,77.2851426
Gudlagunta,16.6216146,77.3381104
Kanchagarahalli,16.8264543,77.088815
,16.6673742,77.1497734
Kotagera,16.8962909,77.2432625
Tanagunda,16.7956852,77.053902
Yalasatti,16.6845535,77.3616564
Malkapalli,16.9482454,77.3365468
Nachavara,16.9587296,77.2659453
,16.637607,76.6595488
Hanamasagara,16.3075513,76.4500796
Javali,17.424619,76.5383793
,16.9117417,76.5650708
Kammanasirasagi,16.9440785,76.5643931
,16.0938253,76.3042396
Madanuru,16.6029398,76.4900562
,16.7055909,76.6725865
Aheri,16.8751446,75.9112446
,16.405939,76.0170792
Arjanala,17.2892075,75.8376504
,17.077078,76.4154171
Bairunagi,17.2587468,75.8911838
,16.903718,76.1960946
Bibi Ingaragi,16.6425859,76.2360288
,16.4275064,76.3687212
,16.6339407,76.3025381
Gadisomanala,16.5474372,76.3318032
,16.1941871,76.2741394
,17.0547416,76.0087279
,16.5720778,76.3463635
,16.4175022,76.2139432
Gundavana,17.213086,75.8067473
Halagunaki,17.1423123,75.8044047
Hanchali,16.6537824,76.2259983
,16.7478196,76.4349921
Kadani,17.1622312,76.203053
,17.1380574,76.3588693
Kanakala,16.4672253,76.0399335
,16.7158628,76.2835532
,17.0257259,75.7989552
,16.4552127,76.2452199
Madbal,16.8502217,76.2906824
,16.5373722,75.7391217
,16.7855324,76.1161732
,16.4245257,76.3408349
,16.2822676,76.1146447
,16.8659306,76.053913
Pirapura,16.5804032,76.408695
,16.8151855,75.5655615
Salavadagi,16.4511271,76.4074708
,16.5484866,75.9091304
,16.745139,76.3536296
,17.0962689,76.1722883
,16.3261765,76.2829903
,17.1797884,75.8681253
Kambalapura,13.1734322,77.0270321
,16.8902416,75.8416561
Goravagundagi,16.9143164,76.45308
,17.1190532,76.2451239
Muradi,16.8705744,76.4219815
,16.970568,76.2272136
Bidkal Katte,13.5784603,74.8169117
Gundoor,13.6026506,74.8638806
,16.6199982,75.4895261
Havinala,17.3463907,75.6743872
,16.6610292,75.4754253
,17.3739806,75.5996165
,16.9937556,75.6809107
,17.3578548,75.7779689
,16.6670428,75.5367204
,16.7635726,75.5340273
Hunasemakki,13.5900755,74.7814444
Basruru,13.6308299,74.7366769
Kandlur,13.6372532,74.7649433
Ampar,13.647145,74.8222394
Haikadi,13.558884,74.8892917
